authority,station_name,longitude,latitude,time,flood_depth_cm
台中市政府水利局,神岡區大富路94號,120.694374,24.245964,2025-11-10T13:08:00Z,0.0
第五河川分署,公館堤防0+164.4,120.4533,23.4528,2025-11-10T13:01:07Z,100.0
第五河川分署,公館堤防0+164.4,120.4533,23.4528,2025-11-10T13:03:10Z,0.0
第五河川分署,公館堤防0+164.4,120.4533,23.4528,2025-11-10T13:06:00Z,0.0
第五河川分署,公館堤防0+164.4,120.4533,23.4528,2025-11-10T13:03:10Z,0.0
第五河川分署,公館堤防0+164.4,120.4533,23.4528,2025-11-10T13:03:10Z,0.0
新竹市政府消防局,慈雲路與埔頂路口,121.01298,24.79408,2025-11-10T13:34:00Z,0.0
新竹市政府消防局,南寮大道與南寮街口,120.929924,24.847881,2025-11-10T13:37:00Z,0.0
台中市政府水利局,清水區五權南路99號,120.55934,24.275707,2025-11-10T13:38:00Z,0.0
第五河川分署,110P003北港農工,120.304794,23.583727,2025-11-10T13:02:08Z,0.0
嘉義縣政府水利處,CYC068 六腳鄉崙陽村,120.30684,23.55449,2025-11-10T13:27:59Z,0.0
第一河川分署,PX05,121.7017,24.7017,2025-11-10T13:10:02Z,100.0
水利署水文技術組,溪口,120.39925,23.608713,2025-11-10T13:10:00Z,9.42
水利署水文技術組,澎南,121.58887,23.526485,2025-11-10T13:10:00Z,-9.092
苗栗縣政府水利處,頭份市後庄里文林路,120.89007,24.699068,2025-11-10T13:01:00Z,0.0
台中市政府水利局,神岡區中山路1516號,120.65956,24.25924,2025-11-10T13:34:00Z,0.0
水利署水文技術組,柏村國小,118.438255,24.421198,2025-11-10T13:10:00Z,5.177
彰化縣政府水資處,王功村2,120.342964,23.966873,2025-11-10T13:10:00Z,0.0
臺南市政府水利局,佳里區-番仔寮291號旁路口處(西方堂附近)(編號327),120.15105,23.184074,2025-11-10T14:00:00Z,0.0
桃園巿政府水務局(智慧防汛),中正東路一段840巷,121.21984,25.04455,2025-11-10T13:05:00Z,0.0
台中市政府水利局,清水區海口南路175號,120.55204,24.29951,2025-11-10T13:48:00Z,0.0
高雄市政府水利局,中正路400巷,120.36222,22.66942,2025-11-10T13:03:34Z,0.0
臺南市政府水利局,仁德區-北上仁德交流道閘道下(編號10),120.248886,22.976807,2025-11-10T13:18:03Z,0.0
桃園巿政府水務局(智慧防汛),三陽路與高平路口,121.14025,24.93666,2025-11-10T13:05:00Z,0.0
台中市政府水利局,太平區光明里大興三街,120.73091,24.105421,2025-11-10T13:24:00Z,0.0
桃園巿政府水務局(智慧防汛),F09-002民生路4號,121.230286,24.848667,2025-11-10T13:05:00Z,0.0
雲林縣政府水利處,埒內里_雲74鄉道,120.449615,23.723837,2025-11-10T13:00:52Z,13.585233688354
雲林縣政府水利處,埒內里_雲74鄉道,120.449615,23.723837,2025-11-10T13:00:52Z,-53.0
雲林縣政府水利處,埒內里_雲74鄉道,120.449615,23.723837,2025-11-10T13:00:52Z,0.0
高雄市政府水利局,果貿社區(果峰街),120.28772,22.67008,2025-11-10T13:11:00Z,0.0
水利署水文技術組,龍坑(2),120.77858,24.602468,2025-11-10T13:10:00Z,4.93
水利署水文技術組,花崗山,121.61311,23.975258,2025-11-10T13:10:00Z,5.256
水利署水文技術組,大林橋,121.70525,24.93241,2025-11-10T13:10:00Z,172.46
苗栗縣政府水利處,竹南鎮仁德路11號,120.86087,24.666565,2025-11-10T13:38:00Z,0.0
農田水利署嘉南管理處,南官田小給2-2,120.344086,23.192926,2025-11-10T13:04:12Z,0.041
臺南市政府水利局,北門區-永隆宮(編號118),120.1228,23.26825,2025-11-10T13:51:03Z,0.0
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:08Z,1.88
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:07Z,22.91
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:06Z,44.56
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:08Z,1.4
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:06Z,39.16
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:05Z,44.56
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:08Z,21.5
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:07Z,22.91
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:07Z,21.5
第四河川分署,38號閘門監測站,120.40734,24.05477,2025-11-10T13:04:06Z,39.16
桃園巿政府水務局(智慧防汛),文化二路與文二一街,121.364426,25.061113,2025-11-10T13:05:00Z,0.0
苗栗縣政府水利處,頭份市蘆竹里中華路1,120.89256,24.671875,2025-11-10T14:00:00Z,0.0
台中市政府水利局,烏日區南榮路48號,120.584206,24.112892,2025-11-10T13:17:00Z,0.0
雲林縣政府水利處,楊賢村_楊和牧場,120.40197,23.81081,2025-11-10T13:00:52Z,13.54524230957
雲林縣政府水利處,楊賢村_楊和牧場,120.40197,23.81081,2025-11-10T13:00:52Z,0.0
雲林縣政府水利處,楊賢村_楊和牧場,120.40197,23.81081,2025-11-10T13:00:52Z,-57.0
水利署水文技術組,海寶(4),120.82076,24.661234,2025-11-10T13:10:00Z,6.679
水利署水文技術組,關福(2),120.61716,22.764875,2025-11-10T13:10:00Z,57.479
臺南市政府水利局,安南區-長溪路一段瀛海中學(編號160),120.21132,23.03505,2025-11-10T13:21:03Z,0.0
高雄市政府水利局,筆秀路34號,120.29234,22.69039,2025-11-10T14:00:00Z,0.0
台中市政府水利局,大里區新生路135巷3號,120.69105,24.104408,2025-11-10T13:18:00Z,0.0
嘉義縣政府水利處,CYC139 民雄鄉中和村社溝社區,120.40842,23.546421,2025-11-10T13:25:48Z,0.0
第七河川分署,高屏溪(旗山溪)半部子3+50水門(1~2),120.48617,22.85039,2025-11-10T13:01:00Z,100.0
第七河川分署,高屏溪(旗山溪)半部子3+50水門(1~2),120.48617,22.85039,2025-11-10T13:01:00Z,100.0
臺南市政府水利局,佳里區-佳里興麻新路二段574號旁(編號311),120.193886,23.188633,2025-11-10T14:00:00Z,0.0
臺南市政府水利局,新市區-長泰教養院前(編號78),120.29129,23.056534,2025-11-10T14:00:00Z,0.0
第四河川分署,福興下林排水淹水監控站,120.4047,24.0315,2025-11-10T13:10:00Z,0.0
苗栗縣政府水利處,頭份市田寮里東田街,120.88867,24.686441,2025-11-10T13:12:00Z,0.0
水利署水文技術組,八掌溪橋,120.38228,23.403751,2025-11-10T13:10:00Z,10.86
台中市政府水利局,沙鹿區中山路永安巷37號,120.56457,24.246197,2025-11-10T13:37:00Z,0.0
基隆市政府水利科,仁愛區曲水里龍安街三坑車站下方涵洞,121.74201,25.12323,2025-11-10T13:49:00Z,0.0
水利署水文技術組,八德(1),121.31125,24.943035,2025-11-10T13:10:00Z,128.127
水利署水文技術組,樹林(4),121.12718,25.06259,2025-11-10T13:20:00Z,-10.413
雲林縣政府水利處,口湖鄉_福安路與文化路交接處,120.16188,23.618263,2025-11-10T13:00:54Z,2.07727737
水利署水文技術組,39號二仁溪橋,120.29795,22.90109,2025-11-10T13:10:00Z,1.55
台中市政府水利局,新社區中和街一巷6號,120.79042,24.219267,2025-11-10T13:16:00Z,0.0
水利署水文技術組,二林(1),120.37154,23.901367,2025-11-10T13:10:00Z,7.86
臺南市政府水利局,官田區-南120湧泉寺旁(編號174),120.35139,23.184391,2025-11-10T14:00:00Z,0.0
桃園巿政府水務局(智慧防汛),平東路一段649號,121.24031,24.912441,2025-11-10T13:05:00Z,0.0
新竹市政府消防局,南大路東南街口,120.97289,24.7995,2025-11-10T13:45:00Z,0.0
台中市政府水利局,北屯區大鵬路52巷2弄58號,120.665924,24.179768,2025-11-10T13:58:00Z,0.0
嘉義縣政府水利處,嘉義縣-011,120.248985,23.537876,2025-11-10T13:00:45Z,0.0
嘉義縣政府水利處,嘉義縣-011,120.248985,23.537876,2025-11-10T13:00:45Z,0.0
臺南市政府水利局,新文橋,120.31259,23.259914,2025-11-10T13:04:00Z,4.61
水利署水文技術組,精忠橋,120.644005,24.109716,2025-11-10T13:10:00Z,31.45
水利署水文技術組,都蘭,121.22728,22.877102,2025-11-10T13:10:00Z,42.279
桃園巿政府水務局(智慧防汛),文化一路6號,121.37636,25.054901,2025-11-10T13:05:00Z,0.0
桃園巿政府水務局(智慧防汛),龍壽街-1,121.26813,24.983171,2025-11-10T13:05:00Z,0.0
水利署水文技術組,賀建(2),120.29588,23.255245,2025-11-10T13:10:00Z,-20.596
水利署水文技術組,平溪(2),120.21922,23.35665,2025-11-10T13:10:00Z,-20.328
臺南市政府水利局,將軍區-玉天宮旁82號前(編號197),120.123795,23.209738,2025-11-10T14:00:00Z,0.0
水利署水文技術組,鶴岡(2),121.390686,23.522558,2025-11-10T13:10:00Z,45.159
高雄市政府水利局,(9) 前鎮區 擴建路遠東ABC大樓前,120.30224,22.590235,2025-11-10T13:10:00Z,0.0
台中市政府水利局,沙鹿區南勢里南斗路,120.56983,24.216747,2025-11-10T13:32:00Z,0.0
水利署水文技術組,忠孝,120.31495,23.622107,2025-11-10T13:10:00Z,-7.106
水利署水文技術組,新街(1),120.691666,23.87693,2025-11-10T13:10:00Z,104.105
新北市政府水利局(智慧防汛),板橋區民權路89號,121.46081,25.011995,2025-11-10T13:05:00Z,0.0
農田水利署高雄管理處,嘉峰小給1-5,120.325134,22.815214,2025-11-10T08:51:43Z,0.0380000025
農田水利署高雄管理處,嘉峰小給1-5,120.325134,22.815214,2025-11-10T08:51:43Z,0.0
台中市政府水利局,太平區中山路二段32巷80號,120.734314,24.147684,2025-11-10T13:17:00Z,0.0
第一河川分署,ZD202,121.8121,24.7327,2025-11-10T13:09:09Z,79.0
台中市政府水利局,南屯區東興路一段與文心南七路交叉口,120.65324,24.12944,2025-11-10T13:33:00Z,0.0
桃園巿政府水務局(智慧防汛),普義路222號,121.231026,24.961916,2025-11-10T13:05:00Z,0.0
第五河川分署,107P004斗南信義育幼院,120.50339,23.670124,2025-11-04T08:00:00Z,0.0
水利署水文技術組,竹塘(2),120.428314,23.860138,2025-11-10T13:10:00Z,13.068
桃園巿政府水務局(智慧防汛),龍壽街-2,121.269714,24.977793,2025-11-10T13:05:00Z,0.0
臺南市政府水利局,柳營區-育英街與櫻花社區滯洪池聯絡道路路口(編號194),120.31051,23.2749,2025-11-10T14:00:00Z,0.0
第六河川分署,鹽水溪左岸鄭子寮堤防7號水門,120.176865,23.007566,2025-11-09T20:50:00Z,128.80088012695
第六河川分署,鹽水溪左岸鄭子寮堤防7號水門,120.176865,23.007566,2025-11-09T20:50:00Z,100.0
台中市政府水利局,神岡區和睦路一段887巷路口,120.641396,24.286867,2025-11-10T13:58:00Z,0.0
第一河川分署,BH02,121.8253,24.7178,2025-11-10T13:10:06Z,0.0
農田水利署嘉南管理處,烏山頭小給2-1,120.34215,23.205948,2025-11-10T13:01:23Z,0.14
臺南市政府水利局,學甲區-頂洲國小旁(編號81),120.200745,23.288568,2025-11-10T14:00:00Z,0.0
農田水利署高雄管理處,公館圳水位監測站,120.58388,23.08194,2025-11-10T13:01:15Z,0.926
水利署水文技術組,客厝(3),120.33424,23.626633,2025-11-10T13:10:00Z,-4.852
苗栗縣政府水利處,大湖鄉南湖村2,120.86767,24.398987,2025-11-10T13:12:00Z,0.0
宜蘭縣政府水利資源處,壯圍鄉新社路(宜7)與東西路口,121.80558,24.784956,2025-11-10T13:53:00Z,0.0
水利署水文技術組,福龍(4),121.03505,24.930313,2025-11-10T13:10:00Z,5.033
第四河川分署,田中德安岩淹水監控站,120.6026,23.8537,2025-11-10T13:10:00Z,0.0
桃園巿政府水務局(智慧防汛),民有五街、民富十一街口,121.31651,25.011318,2025-11-10T13:05:00Z,0.0
新竹市政府消防局,柑林溝地下道,120.9293,24.787539,2025-11-10T13:49:00Z,0.0
水利署水文技術組,台東大堤(1),121.15436,22.772078,2025-11-10T13:10:00Z,7.766
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,21.29
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,35.67
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,1.56
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,1.14
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,3.51
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,128.67
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,28.44
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,143.12
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,98.25
第四河川分署,彰化海堤104號閘門監控站,120.2751,23.8653,2025-11-10T13:10:00Z,89.36
農田水利署嘉南管理處,烏樹林小給1-2,120.31864,23.214508,2025-11-10T13:04:13Z,0.023
新北市政府水利局(智慧防汛),汐止區新興路47號,121.6571,25.06316,2025-11-10T13:05:00Z,0.0
農田水利署桃園管理處,新屋蚵3,121.04779,24.96103,2025-11-10T13:10:00Z,2.9000000953674
水利署水文技術組,美濃橋,120.54233,22.898872,2025-11-10T13:10:00Z,41.6
高雄市政府水利局,(17) 楠梓區 德中路與大學南路交叉口,120.27436,22.72725,2025-11-10T13:05:00Z,0.0
第三河川分署,新庄子傾斜計DT01,120.64995,24.29155,2025-11-10T08:51:01Z,1.807
臺南市政府水利局,南區-三官路70號前(編號50),120.193886,22.979605,2025-11-10T13:36:19Z,0.0
水利署水文技術組,溪埔(1),120.443146,22.72262,2025-11-10T13:10:00Z,22.219
水利署水文技術組,大園(2),121.17537,25.077353,2025-11-10T13:10:00Z,-9.342
水利署水文技術組,安慶(1),120.19256,23.03931,2025-11-10T13:10:00Z,-2.725
第七河川分署,萬丹堤防0+700水門,120.47364,22.519333,2025-11-10T13:01:58Z,100.0
第七河川分署,萬丹堤防0+700水門,120.47364,22.519333,2025-11-10T13:01:58Z,100.0
第七河川分署,萬丹堤防0+700水門,120.47364,22.519333,2025-11-10T13:01:58Z,100.0
第七河川分署,萬丹堤防0+700水門,120.47364,22.519333,2025-11-10T13:01:58Z,99.923646946565
第七河川分署,萬丹堤防0+700水門,120.47364,22.519333,2025-11-10T13:01:58Z,100.0
第七河川分署,萬丹堤防0+700水門,120.47364,22.519333,2025-11-10T13:01:58Z,99.99998585209
第七河川分署,萬丹堤防0+700水門,120.47364,22.519333,2025-11-10T13:01:58Z,100.0
第七河川分署,萬丹堤防0+700水門,120.47364,22.519333,2025-11-10T13:01:58Z,100.0
新北市政府水利局(智慧防汛),永和區竹林路75巷,121.52044,25.01431,2025-11-10T13:31:00Z,0.0
水利署水文技術組,溪州(4),120.50126,23.855062,2025-11-10T13:10:00Z,17.723
水利署水文技術組,崎峰(4),120.494446,22.425259,2025-11-10T13:10:00Z,2.929
第九河川分署,吉安鄉仁和村-海岸路334號,121.59549,24.00624,2025-11-10T13:30:00Z,0.0
新竹市政府消防局,中華路一段340號巷口,120.987335,24.81138,2025-11-10T13:58:00Z,0.0
臺南市政府水利局,南區-明興路與明興路321巷口(編號182),120.18498,22.950693,2025-11-10T14:00:00Z,0.0
臺南市政府水利局,白河區-甘宅橋旁(編號294),120.43901,23.379093,2025-11-10T14:00:00Z,0.0
水利署水文技術組,莊敬(1),121.470314,25.02043,2025-11-10T13:10:00Z,2.755
臺南市政府水利局,仁德區-行大街172巷46號前(編號2),120.219154,22.915644,2025-11-10T13:03:13Z,6.7
水利署水文技術組,瓊埔(2),120.207275,23.518372,2025-11-10T13:10:00Z,-20.915
水利署水文技術組,西港(3),120.28935,23.860346,2025-11-10T13:10:00Z,-4.951
水利署水文技術組,加九寮景觀大橋,121.00136,24.00014,2025-11-10T13:10:00Z,82.03
雲林縣政府水利處,大義村_村落,120.40054,23.788418,2025-11-10T13:00:41Z,0.0
雲林縣政府水利處,大義村_村落,120.40054,23.788418,2025-11-10T13:00:41Z,-59.0
雲林縣政府水利處,大義村_村落,120.40054,23.788418,2025-11-10T13:00:41Z,13.628827095032
農田水利署嘉南管理處,中脇小給3-7,120.34733,23.186186,2025-11-10T13:02:17Z,0.0705
新竹市政府消防局,南勢十街與延平路一段317巷口,120.94572,24.803398,2025-11-10T13:38:00Z,0.0
宜蘭縣政府水利資源處,冬山鄉九分二路,121.78208,24.664652,2025-11-10T13:29:00Z,0.0
水利署水文技術組,新庄(2),120.480446,22.563452,2025-11-10T13:10:00Z,5.529
嘉義縣政府水利處,嘉義縣-073,120.2128,23.457,2025-11-10T13:01:26Z,0.0
嘉義縣政府水利處,嘉義縣-073,120.2128,23.457,2025-11-10T13:01:26Z,0.0
農田水利署桃園管理處,湖口5-1,121.05626,24.933474,2025-11-10T13:10:00Z,4.5910000801086
第三河川分署,6-M1-南投南埔路排水支線與隘寮溪匯流口,120.717,23.9793,2025-11-10T13:01:00Z,0.0
水利署水文技術組,海豐(1),120.506355,22.698196,2025-11-10T13:10:00Z,29.278
新北市政府水利局(智慧防汛),三重區三和路4段145巷88號前,121.48634,25.07882,2025-11-10T13:05:00Z,0.0
高雄市政府水利局,(11) 鹽埕區 莒光街95巷93號,120.28369,22.62171,2025-11-10T07:05:00Z,0.0
新竹市政府消防局,港北抽水站,120.91635,24.810923,2025-11-10T13:05:00Z,183.15
新竹市政府消防局,港北抽水站,120.91635,24.810923,2025-11-10T13:05:00Z,174.7
第九河川分署,新城鄉嘉里村-嘉里路157號,121.6089,24.02076,2025-11-10T13:58:00Z,0.0
水利署水文技術組,四張犁(2),120.676346,24.195107,2025-11-10T13:10:00Z,98.504
第一河川分署,WJ10,121.8295,24.7036,2025-11-10T13:10:02Z,0.0
臺南市政府水利局,仁德區-太乙三街46號前(編號15),120.252235,22.980642,2025-11-10T14:00:00Z,0.0
台中市政府水利局,清水區公正路161號,120.55665,24.281097,2025-11-10T13:04:00Z,0.0
水利署水文技術組,太康(3),120.32944,23.289682,2025-11-10T13:10:00Z,-13.072
台中市政府水利局,東勢區新盛里新盛街516巷11號,120.83238,24.23967,2025-11-10T13:17:00Z,0.0
水利署水文技術組,過路(1),120.208565,23.3076,2025-11-10T13:10:00Z,-15.407
高雄市政府水利局,(16) 楠梓區 仁昌街與智昌街交叉口,120.28473,22.719984,2025-11-10T13:10:00Z,0.0
臺南市政府水利局,善化區-大成路348號旁(編號253),120.29714,23.129639,2025-11-10T14:00:00Z,0.0
高雄市政府水利局,(1) 鳳山區 新富路與大明街口,120.3415,22.6129,2025-11-10T13:10:00Z,0.0
台中市政府水利局,中區綠川成功路橋下,120.68467,24.139235,2025-11-10T13:27:00Z,0.0
新北市政府水利局(智慧防汛),貢寮區德心街10號(德心宮),121.918594,25.015907,2025-11-10T13:14:00Z,0.0
台中市政府水利局,沙鹿區鹿寮里光華路,120.56508,24.241861,2025-11-10T13:50:00Z,0.0
高雄市政府水利局,永宏巷,120.3432,22.716927,2025-11-10T14:00:00Z,0.0
新竹市政府消防局,美山地下道,120.92032,24.783167,2025-11-10T13:29:00Z,0.0
臺南市政府水利局,歸仁區-文化北二街(編號260),120.288895,22.973057,2025-11-10T14:00:00Z,0.0
台中市政府水利局,烏日區光華街(烏日啤酒廠),120.62524,24.110586,2025-11-10T13:23:00Z,0.0
台中市政府水利局,南區大慶街二段52號,120.65028,24.115946,2025-11-10T13:56:00Z,0.0
台中市政府水利局,北區錦祥街與育強街交叉口,120.691666,24.156918,2025-11-10T13:16:00Z,0.0
水利署水文技術組,池上大橋,121.196144,23.101192,2025-11-10T13:10:00Z,280.18
水利署水文技術組,進學(2),120.1991,23.123392,2025-11-10T13:10:00Z,1.253
水利署水文技術組,水里,120.85467,23.815445,2025-11-10T13:10:00Z,263.83
台中市政府水利局,大肚區大明五街179巷2號,120.54038,24.152588,2025-11-10T13:58:00Z,0.0
農田水利署嘉南管理處,中脇小給1-5,120.35948,23.19996,2025-11-10T13:02:15Z,0.253
臺南市政府水利局,永康區-中華路154巷69弄(編號135),120.23602,23.0039,2025-11-10T13:20:03Z,0.0
水利署水文技術組,合興(2),120.45818,23.894041,2025-11-10T13:10:00Z,10.051
雲林縣政府水利處,有才寮排水七,120.4044,23.71879,2025-11-10T13:01:56Z,14.689328193665
雲林縣政府水利處,有才寮排水七,120.4044,23.71879,2025-11-10T13:01:56Z,16.538303375244
宜蘭縣政府水利資源處,五結鄉大眾五路222巷,121.82417,24.699331,2025-11-10T13:03:00Z,0.0
水利署水文技術組,錦湖(3),120.16894,23.296194,2025-11-10T13:10:00Z,-20.056
